Date,Vix,VIX_roll_10,VIX_roll_20,VIX_day_change,VIX_sd,SPY_roll_10,SPY_roll_20,SPY_roll_60,SPY_day_return,SPY_5_day_return,SPY_20_day_return,QQQ_day_return,IWM_day_return,TLT_day_return,GLD_day_return,SPY_drawdown,QQQ_drawdown,IWM_drawdown,SPY_TLT_corr_20,SPY_TLT_corr_60,SPY_GLD_corr_20,SPY_VIX_corr_20,SPY_vol_ratio,QQQ_vol_ratio,IWM_vol_ratio,spy_above_avg,market_crisis
2013-06-07,15.140000343322754,15.594999885559082,14.323499965667725,-1.4899988174438477,1.400693349851881,1.2324014570769661,1.241823925259241,3.3706715623678254,0.012720182598268792,0.0082592648537545,0.011787626857440392,0.013674359504326272,0.007696355724359449,-0.01787892915821887,-0.023804292309807185,-1.4177219639675032,-1.2247632670576456,-1.0379633988040344,-0.44127256362145095,-0.552970397491673,-0.10882380553058106,-0.7950572944788663,1.2695349409466234,0.8962500657053247,1.0363489120449294,1,0
2013-06-10,15.4399995803833,15.739999866485595,14.465999937057495,0.2999992370605469,1.4235063865067428,1.208692031641058,1.208454651185471,3.3834013126455544,0.0,0.0027380511089716286,0.008505898807955159,0.0004095359430640322,0.006109930512692596,-0.004772569678604066,0.0049520083144831695,-1.4177219639675032,-1.1843112573308539,-0.4333122317761757,-0.4338556171569715,-0.5496523232939119,-0.10314157802168199,-0.7983153211369609,0.7116827269450933,0.7071056458723578,0.7503259101581822,1,0
2013-06-11,17.06999969482422,15.998999881744385,14.691999912261963,1.630000114440918,1.5248156578765828,1.0839089216085651,1.2289016752077544,3.3685996603088633,-0.010315054016404979,-0.0028127501853916215,-0.002690360819853077,-0.009943075225563702,-0.010829947697554188,0.011898469433686998,-0.005151578533889478,-2.434603486969433,-2.166843083965098,-1.5116142527247471,-0.484496994881791,-0.5629989829838222,-0.08243151484789132,-0.8172228269115382,1.046911054035059,1.1055190180263805,0.9905256751229944,1,0
2013-06-12,18.59000015258789,16.374999904632567,14.982999897003173,1.5200004577636719,1.7202216504466346,1.139896243994147,1.357051318594529,3.3278548950263462,-0.008277102729776886,0.0029767999843830495,-0.02106129217203634,-0.011556256319891656,-0.00992531593794621,-0.014302737376555852,0.007504690431519689,-3.242162296779204,-3.2974281218709764,-2.4891425974847756,-0.36766424006219445,-0.5116415655064749,-0.09970741181738556,-0.8604710463291371,1.1422327253734716,1.145460209644051,1.2952976539131256,1,0
2013-06-13,16.40999984741211,16.56299991607666,15.162999868392944,-2.1800003051757812,1.7617486694882627,0.9723555255577346,1.3381938575815722,3.2982446020714065,0.015208446426469235,0.009094856104905569,-0.01149776455965057,0.012665378867952048,0.01767263293783028,0.015667950434327116,-0.0037988417641410255,-1.7706259057287657,-2.072653411529109,-0.7658690071570081,-0.20308799426059815,-0.43271936786359594,-0.059627889471676604,-0.8887738296663479,1.0391830776615736,0.7671316509524485,1.0427368748716186,1,0
2013-06-14,17.149999618530273,16.647999954223632,15.366999864578247,0.7399997711181641,1.8247733733858087,0.9738049043156782,1.3601804115211058,3.272044351029982,-0.006272500550749349,-0.009829837209819225,-0.013064404379388828,-0.006596923025147361,-0.007718073702908224,-0.002366690469286614,0.005159168194085684,-2.386769708834845,-2.7186725790301813,-1.531765344003816,-0.17847441687477986,-0.4183208677166743,-0.07824209429592047,-0.8944096242606312,0.8881250235479953,0.7522560659469296,0.8297886548138275,1,0
2013-06-17,16.799999237060547,16.699999809265137,15.584499835968018,-0.35000038146972656,1.8433766484627925,0.9804543990256368,1.287817108587702,3.2303175386897314,0.0077215102253476164,-0.0021842281730006796,-0.01497541927356627,0.009684547024810142,0.006550232076625528,-0.0052713322029815934,-0.004909532390677707,-1.6330481530123926,-1.7765469889858392,-0.8867755548314199,-0.13794009409847266,-0.41003056283560246,0.0020637902326544884,-0.8909780973778264,0.8555448439863927,0.8797427635294222,0.7323513710563276,1,0
2013-06-18,16.610000610351562,16.733999824523927,15.763999843597412,-0.18999862670898438,1.8381106515288623,1.1488107897885027,1.2280841137589449,3.2255499778787384,0.00790554283745104,0.01618606126775668,-0.0071290302818054485,0.008221469512094348,0.011794317341118132,0.0005296095657172373,-0.012259844040283574,-0.8554040013965499,-0.969005864683164,0.0,-0.1252691882412879,-0.4105484000278046,-0.05599217290252415,-0.8895481071465874,0.7133265202958199,0.6742089070741328,0.8759919716985946,1,0
2013-06-19,16.639999389648438,16.64799976348877,15.92749981880188,0.029998779296875,1.8309132857009163,0.9492990094561238,1.124452057354326,3.174721337466479,-0.013816843420773273,0.010509669920210296,-0.022252693603250773,-0.011144465997563469,-0.012259937046070868,-0.010328354098205761,-0.011655252312203657,-2.2252693603250826,-2.072653411529109,-1.225993704607083,-0.07189899896178868,-0.36541158026535275,0.029205729465599777,-0.8330668999538245,1.2395718100302737,1.1436780489472924,0.9144152154491683,1,0
2013-06-20,20.489999771118164,17.033999824523924,16.260999822616576,3.8500003814697266,2.0461704220337955,1.4581870736973803,1.3735327412151213,3.138699590799595,-0.02477861168614659,-0.0292923126545932,-0.03935444678801592,-0.023776979737137327,-0.02645208924931386,-0.016412100262109264,-0.053526288841325154,-4.6479914435631615,-4.401069947074811,-3.8387725346451003,0.052219885044866236,-0.2565826200751702,0.36641656930051675,-0.8781792397250866,1.8878723719462793,1.6122663578459757,1.6015845674571023,1,0
