Date,SPY_roll_10,SPY_roll_20,SPY_roll_60,SPY_day_return,SPY_5_day_return,SPY_20_day_return,QQQ_day_return,IWM_day_return,TLT_day_return,GLD_day_return,SPY_drawdown,QQQ_drawdown,IWM_drawdown,SPY_TLT_corr_20,SPY_TLT_corr_60,SPY_GLD_corr_20,SPY_vol_ratio,QQQ_vol_ratio,IWM_vol_ratio,spy_above_avg,market_crisis
2021-01-27,3.4717889985699912,4.5328779386350435,12.061540297787216,-0.024440580809407364,-0.024694581889899925,0.006018768452742851,-0.027876791811163093,-0.018331132602665834,0.0025425931108702393,-0.006335623059913753,-2.5963353499193826,-2.7876791811163057,-2.609320013146095,-0.18656039660602408,-0.14466204867701288,-0.0020571330241654293,1.8100489765390544,1.774725986694372,1.5670798446402494,1,0
2021-01-28,3.5781213660422253,4.319214621611562,11.108926553987624,0.008600145797533987,-0.01720287401073317,0.016610144900933044,0.0059170466084106366,-0.0031998321949278097,-0.005528168890130081,0.0009273614616172043,-1.7586496327145758,-2.212469347919204,-2.9209538464539375,-0.20839012059145334,-0.18476978555981052,0.010625731209907223,1.342353982037317,1.3391501570526774,1.104310488797777,1,0
2021-01-29,4.695154157947079,4.458519388135566,10.135469707412662,-0.020019457369098714,-0.03345678692068366,-0.005161227213583253,-0.021038171900551794,-0.015139800227313871,-0.006016251087478608,-0.0004053281700162614,-3.725388158275141,-4.269740227508152,-4.39071121147681,-0.1250379153687378,-0.1656233252856194,-0.0015726740124446057,1.7121324950308487,1.6327696837108923,1.3458611815305694,1,0
2021-02-01,4.655561783154905,4.386603288014757,9.398969109764316,0.0166455131966472,-0.021228478363616188,0.006285405052032678,0.024987252372199897,0.024567149452004333,0.0011594403157115796,0.009385291185094458,-2.1228478363616237,-1.8777040669166425,-2.0418635248093238,-0.09696324239928307,-0.1415620789402277,0.05994446689932407,1.0258909682338542,1.0318580305076357,0.8721373749210946,1,0
2021-02-02,4.675733265185178,3.9347712413621867,9.018613392133982,0.014140218760602785,-0.005836622903953037,0.03459974684174405,0.016314021898452546,0.014244247499106466,-0.0064472609101221545,-0.012167796413785958,-0.7388434931029619,-0.2769347823378854,-0.6465235843054612,-0.1293202896464448,-0.2917851369672409,0.16745523455852204,0.8999465134572658,0.9986492211793996,0.7668393363651409,1,0
2021-02-03,4.545185714911305,3.6313675178591645,8.846603021283853,0.0007862276221326514,0.01987126179307852,0.028330600864473032,-0.003967225181300216,0.0029962194550021692,-0.008873131776756638,-0.0015106298641213156,-0.6608016300524027,-0.6725586378258416,-0.3488387653466565,-0.10686267442929295,-0.31150617182610374,0.1549255036986439,0.7392825249072179,0.7355026035687039,0.8103688954814766,1,0
2021-02-04,4.76357614721684,3.6800940916164357,8.745180212597125,0.01136563236750776,0.022667652701153118,0.033837398653665085,0.011826461745539252,0.0203965661353378,-0.0026720860953207692,-0.021530474690833024,0.0,0.0,0.0,-0.07129817807624354,-0.32338549834287694,0.09367477111019751,0.694566290920741,0.6935067268219449,0.9025362602065109,1,0
2021-02-05,5.242743851157111,4.018094527955198,8.787591686412116,0.003936026016869709,0.04766661635188041,0.022711711629134435,0.003391472082902469,0.013859759216740652,-0.008373614876134639,0.009872160109213546,0.0,0.0,0.0,-0.005117139968903052,-0.2889788867566105,0.10422859132205715,0.7278425287450003,0.713817496410423,0.8302913248594675,1,0
2021-02-08,5.954520208576169,4.5449377410622125,8.867603253437832,0.007222014177182157,0.037955576265866986,0.024261672850812266,0.006699867469823317,0.02553585600776076,0.004391185048944202,0.010070118005137685,0.0,0.0,0.0,0.029160631450779576,-0.28465055251311056,0.2500211768002807,0.5883963747978715,0.6564686275154571,0.7520425618941877,1,0
2021-02-09,6.523141259703895,4.924789033188753,8.97374191102319,-0.0006660259923065848,0.022801632047362963,0.030526024289897036,-0.00021002160815575266,0.004707148837936659,0.0007396247969411185,0.0032649110578624185,-0.06660259923065351,-0.021002160815574787,0.0,0.021006526491656668,-0.2943844515879589,0.24147734617316619,0.5517889087031802,0.5786066618924836,0.7061955028895311,1,0
